frontQuery,gtRearStart,gtRearEnd,dbRearStart,dbRearEnd
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774790659230.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791762633.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792944347.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791035482.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774798943530.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774790721724.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791853495.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792944347.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791126343.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799034391.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774790784212.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791944483.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793035208.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791126343.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799125254.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774790846702.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791944483.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793126072.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791217331.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799125254.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774790909191.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792035345.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793126072.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791308194.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799216244.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774790971679.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792126208.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793217058.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791308194.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799307105.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791034168.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792126208.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793307922.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791399057.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799307105.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791096658.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792217196.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793307922.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791489919.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799397967.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791159148.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792308058.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793398784.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791489919.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799488831.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791221638.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792308058.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793489646.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791580908.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799488831.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791284127.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792398920.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793489646.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791671770.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799579817.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791346620.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792489785.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793580635.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791762633.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799670679.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791409110.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792489785.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793671497.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791762633.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799761544.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791471601.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792580772.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793762360.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791853495.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799761544.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791534087.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792671633.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793762360.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791944483.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799852405.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791596576.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792762495.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793853223.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774791944483.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799943394.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791659067.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792762495.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793944209.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792035345.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774799943394.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791721556.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792853358.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793944209.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792126208.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800034255.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791784046.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792944347.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794035073.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792126208.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800125118.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791846536.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792944347.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794125934.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792217196.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800125118.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791909026.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793035208.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794125934.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792308058.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800216105.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774791971516.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793126072.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794216922.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792308058.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800306970.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792034008.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793126072.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794307788.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792398920.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800306970.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792096498.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793217058.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794307788.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792489785.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800397831.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792158989.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793307922.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794398650.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792489785.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800488695.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792221477.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793307922.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794489513.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792580772.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800488695.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792283968.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793398784.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794489513.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792671633.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800579682.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792346457.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793489646.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794580500.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792762495.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800670546.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792408947.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793489646.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794671361.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792762495.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800761408.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792471437.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793580635.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794762224.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792853358.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800761408.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792533935.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793671497.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794762224.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792944347.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800852270.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792596434.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793762360.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794853086.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774792944347.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800943256.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792658927.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793762360.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794944074.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793035208.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774800943256.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792721424.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793853223.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794944074.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793126072.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801124984.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792783923.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793944209.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795034939.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793126072.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801124984.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792846412.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793944209.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795125799.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793217058.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801215971.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792908912.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794035073.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795125799.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793307922.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801306832.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774792971411.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794125934.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795216787.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793307922.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801306832.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793033902.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794125934.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795307651.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793398784.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801397695.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793096399.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794216922.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795307651.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793489646.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801488558.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793158897.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794307788.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795398513.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793489646.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801488558.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793221389.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794307788.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795489373.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793580635.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801579547.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793283883.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794398650.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795489373.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793671497.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801761272.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793346378.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794489513.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795580364.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793762360.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801761272.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793408877.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794489513.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795671224.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793762360.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801852135.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793471370.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794580500.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795762086.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793853223.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801943122.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793533863.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794671361.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795762086.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793944209.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774801943122.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793596354.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794762224.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795852952.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774793944209.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802124847.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793658842.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794762224.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795943938.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794035073.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802124847.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793721335.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794853086.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795943938.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794125934.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802215834.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793783829.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794944074.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774796034803.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794125934.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802306697.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793846322.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794944074.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774796125665.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794216922.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802397560.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793908813.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795034939.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774796125665.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794307788.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802488422.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774793971306.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795125799.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774796216653.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794307788.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802488422.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774794033793.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795125799.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774796307513.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794398650.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802579410.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774794096287.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795216787.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774796307513.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794489513.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802761133.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774794158781.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795307651.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774796398376.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794489513.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802761133.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774794221272.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795307651.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774796489240.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794580500.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802942985.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_top_H/1403774794283765.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774795398513.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774796489240.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774794671361.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_top_H/1403774802942985.png
