front,rear
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774846401984.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774847845867.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774846464477.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774847936855.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774846526965.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774847936855.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774846589458.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848027718.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774846651951.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848118580.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774846714436.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848118580.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774846776927.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848209568.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774846839418.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848300430.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774846901909.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848300430.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774846964401.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848391293.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847026889.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848482156.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847089379.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848482156.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847151870.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848573143.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847214362.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848664006.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847276851.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848754868.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847339342.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848754868.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847401832.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848845732.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847464324.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848936719.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847526815.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774848936719.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847589306.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849027581.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847651797.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849118444.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847714286.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849118444.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847776776.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849209431.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847839267.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849300294.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847901756.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849391157.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774847964245.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849482020.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848026737.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849482020.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848089234.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849573007.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848151733.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849663870.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848214225.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849754733.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848276720.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849754733.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848339221.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849845595.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848401712.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849936583.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848464210.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774849936583.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848526707.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850027445.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848589200.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850118308.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848651701.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850118308.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848714195.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850209296.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848776688.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850300158.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848839189.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850300158.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848901684.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850391021.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774848964176.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850481883.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849026666.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850481883.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849089157.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850572871.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849151646.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850663733.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849214147.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850754596.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849276641.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850754596.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849339132.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850845458.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849401634.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850936446.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849464132.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774850936446.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849526620.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851027309.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849589122.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851118171.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849651618.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851118171.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849714109.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851209159.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849776604.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851300022.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849839100.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851300022.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849901593.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851390885.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774849964083.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851481747.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850026577.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851481747.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850089068.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851572735.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850151558.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851663597.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850214050.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851754460.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850276538.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851754460.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850339026.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851845322.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850401518.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851936310.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850464009.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774851936310.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850526497.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852027172.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850588990.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852118035.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850651478.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852118035.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850713968.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852209023.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850776459.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852299886.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850838949.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852299886.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850901442.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852390748.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774850963932.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852481611.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851026435.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852481611.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851088911.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852572598.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851151402.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852663461.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851213893.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852754324.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851276397.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852754324.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851338873.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852845186.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851401364.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852936174.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851463854.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774852936174.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851526348.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853027036.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851588837.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853117899.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851651325.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853117899.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851713816.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853208887.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851776309.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853299750.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851838799.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853299750.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851901288.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853390612.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774851963779.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853481475.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852026267.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853481475.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852088760.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853572463.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852151253.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853663325.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852213738.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853754187.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852276230.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853754187.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852338722.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853845051.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852401210.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853936038.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852463701.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774853936038.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852526190.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854026901.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852588682.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854117763.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852651170.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854117763.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852713662.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854208751.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852776152.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854299613.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852838642.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854299613.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852901131.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854390476.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774852963623.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854481338.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853026113.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854481338.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853088603.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854572326.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853151091.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854663189.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853213584.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854754051.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853276072.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854754051.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853338568.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854844914.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853401057.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854935902.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853463550.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774854935902.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853526036.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855026765.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853588526.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855117626.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853651016.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855117626.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853713506.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855208615.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853775996.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855299478.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853838485.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855299478.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853900973.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855481202.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774853963462.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855481202.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854025952.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855481202.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854088442.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855572190.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854150932.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855663053.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854213424.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855753915.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854275910.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855753915.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854338403.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855844778.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854400890.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855935766.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854463380.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774855935766.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854525869.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774856117491.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854588359.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774856117491.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854650849.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774856117491.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854713338.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774856208479.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854775828.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774856299341.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854838318.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774856299341.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854900808.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774856390203.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774854963297.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774856481066.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774855025787.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774856481066.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774855088277.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774856662917.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774855150768.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774856662917.png
